,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,chg,close_price,history_volatility,id,last_close_price,listing_day,month1_volatility,month3_volatility,month6_volatility,nmc,share_code,share_market,share_name,share_pinyin,share_symbol,trade_day,updated_at,week_volatility,year_volatility,res,std_result,pay_amount_rate,c_sigma,c_S,c_K,c_r,c_T
921,921,921,982.0,982.0,982.0,982.0,-0.035,20.4,0.0,2107.0,0.0,2009-11-27 00:00:00,40.56,39.53,41.6,310.0,2310.0,sz,东方园林,dfyl,sz002310,2017-11-05 00:00:00,2017-11-05 15:25:32,37.29,0.0,0.0,0.0,0.0,41.6,20.4,20.4,3.73,2.0
922,922,922,983.0,983.0,983.0,983.0,-0.0318,19.16,0.0,2108.0,0.0,2009-11-27 00:00:00,26.21,29.35,31.87,292.0,2311.0,sz,海大集团,hdjt,sz002311,2017-11-05 00:00:00,2017-11-05 15:25:32,28.92,0.0,0.0,0.0,0.0,31.87,19.16,19.16,3.73,2.0
923,923,923,984.0,984.0,984.0,984.0,0.0096,6.32,0.0,2109.0,0.0,2009-12-03 00:00:00,52.55,47.84,45.22,68.0,2312.0,sz,*ST三泰,st,sz002312,2017-11-05 00:00:00,2017-11-05 15:25:32,51.88,0.0,0.0,0.0,0.0,52.55,6.32,6.32,3.73,2.0
924,924,924,985.0,985.0,985.0,985.0,0.0,26.25,0.0,2110.0,0.0,2009-12-03 00:00:00,27.65,29.67,35.02,81.0,2313.0,sz,日海通讯,rhtx,sz002313,2017-11-05 00:00:00,2017-11-05 15:25:32,27.21,0.0,0.0,0.0,0.0,35.02,26.25,26.25,3.73,2.0
925,925,925,986.0,986.0,986.0,986.0,-0.0659,6.24,0.0,2111.0,0.0,2009-12-03 00:00:00,61.62,39.73,41.94,46.0,2314.0,sz,南山控股,nskg,sz002314,2017-11-05 00:00:00,2017-11-05 15:25:32,123.49,0.0,0.0,0.0,0.0,123.49,6.24,6.24,3.73,2.0
926,926,926,987.0,987.0,987.0,987.0,-0.0164,24.6,0.0,2112.0,0.0,2009-12-09 00:00:00,67.17,56.04,49.18,31.0,2315.0,sz,焦点科技,jdkj,sz002315,2017-11-05 00:00:00,2017-11-05 15:25:33,44.92,0.0,0.0,0.0,0.0,67.17,24.6,24.6,3.73,2.0
927,927,927,988.0,988.0,988.0,988.0,-0.0152,12.31,0.0,2113.0,0.0,2009-12-09 00:00:00,29.14,26.08,41.94,38.0,2316.0,sz,键桥通讯,jqtx,sz002316,2017-11-05 00:00:00,2017-11-05 15:25:33,34.63,0.0,0.0,0.0,0.0,41.94,12.31,12.31,3.73,2.0
928,928,928,989.0,989.0,989.0,989.0,-0.0089,12.32,0.0,2114.0,0.0,2009-12-11 00:00:00,40.37,26.03,28.06,79.0,2317.0,sz,众生药业,zsyy,sz002317,2017-11-05 00:00:00,2017-11-05 15:25:33,26.28,0.0,0.0,0.0,0.0,40.37,12.32,12.32,3.73,2.0
929,929,929,990.0,990.0,990.0,990.0,-0.0159,8.02,0.0,2115.0,0.0,2009-12-11 00:00:00,22.84,28.1,34.41,65.0,2318.0,sz,久立特材,jltc,sz002318,2017-11-05 00:00:00,2017-11-05 15:25:33,20.51,0.0,0.0,0.0,0.0,34.41,8.02,8.02,3.73,2.0
930,930,930,991.0,991.0,991.0,991.0,0.0082,8.64,0.0,195.0,0.0,2000-06-02 00:00:00,42.63,48.15,46.61,31.0,600232.0,sh,金鹰股份,jygf,sh600232,2017-11-05 00:00:00,2017-11-05 15:25:18,38.17,0.0,0.0,0.0,0.0,48.15,8.64,8.64,3.73,2.0
931,931,931,992.0,992.0,992.0,992.0,-0.0065,19.83,0.0,2117.0,0.0,2009-12-16 00:00:00,41.76,42.23,37.75,41.0,2320.0,sz,海峡股份,hxgf,sz002320,2017-11-05 00:00:00,2017-11-05 15:25:33,28.4,0.0,0.0,0.0,0.0,42.23,19.83,19.83,3.73,2.0
932,932,932,993.0,993.0,993.0,993.0,-0.0053,13.19,0.0,2118.0,0.0,2009-12-16 00:00:00,25.05,31.5,27.37,55.0,2321.0,sz,华英农业,hyny,sz002321,2017-11-05 00:00:00,2017-11-05 15:25:33,32.87,0.0,0.0,0.0,0.0,32.87,13.19,13.19,3.73,2.0
933,933,933,994.0,994.0,994.0,994.0,-0.0356,21.13,0.0,2119.0,0.0,2009-12-18 00:00:00,34.52,31.0,38.4,59.0,2322.0,sz,理工环科,lghk,sz002322,2017-11-05 00:00:00,2017-11-05 15:25:33,34.45,0.0,0.0,0.0,0.0,38.4,21.13,21.13,3.73,2.0
934,934,934,995.0,995.0,995.0,995.0,-0.0229,9.79,0.0,2120.0,0.0,2009-12-18 00:00:00,66.45,54.71,62.06,31.0,2323.0,sz,雅百特,ybt,sz002323,2017-11-05 00:00:00,2017-11-05 15:25:33,83.63,0.0,0.0,0.0,0.0,83.63,9.79,9.79,3.73,2.0
935,935,935,996.0,996.0,996.0,996.0,-0.0098,25.28,0.0,2121.0,0.0,2009-12-18 00:00:00,19.6,20.26,21.39,40.0,2324.0,sz,普利特,plt,sz002324,2017-11-05 00:00:00,2017-11-05 15:25:33,15.72,0.0,0.0,0.0,0.0,21.39,25.28,25.28,3.73,2.0
936,936,936,997.0,997.0,997.0,997.0,-0.0123,5.64,0.0,2122.0,0.0,2009-12-22 00:00:00,22.57,20.5,40.0,51.0,2325.0,sz,洪涛股份,htgf,sz002325,2017-11-05 00:00:00,2017-11-05 15:25:33,24.89,0.0,0.0,0.0,0.0,40.0,5.64,5.64,3.73,2.0
937,937,937,998.0,998.0,998.0,998.0,-0.0296,13.43,0.0,2123.0,0.0,2009-12-22 00:00:00,22.64,34.77,36.87,69.0,2326.0,sz,永太科技,ytkj,sz002326,2017-11-05 00:00:00,2017-11-05 15:25:33,23.68,0.0,0.0,0.0,0.0,36.87,13.43,13.43,3.73,2.0
938,938,938,999.0,999.0,999.0,999.0,0.0019,10.42,0.0,2124.0,0.0,2009-12-30 00:00:00,39.44,30.49,28.2,49.0,2327.0,sz,富安娜,fan,sz002327,2017-11-05 00:00:00,2017-11-05 15:25:34,38.18,0.0,0.0,0.0,0.0,39.44,10.42,10.42,3.73,2.0
939,939,939,1000.0,1000.0,1000.0,1000.0,-0.0026,7.59,0.0,2125.0,0.0,2009-12-30 00:00:00,33.19,26.08,30.36,24.0,2328.0,sz,新朋股份,xpgf,sz002328,2017-11-05 00:00:00,2017-11-05 15:25:34,38.61,0.0,0.0,0.0,0.0,38.61,7.59,7.59,3.73,2.0
940,940,940,1001.0,1001.0,1001.0,1001.0,-0.0258,21.18,0.0,196.0,0.0,2000-06-08 00:00:00,40.63,44.84,41.97,165.0,600233.0,sh,圆通速递,ytsd,sh600233,2017-11-05 00:00:00,2017-11-05 15:25:19,50.51,0.0,0.0,0.0,0.0,50.51,21.18,21.18,3.73,2.0
941,941,941,1002.0,1002.0,1002.0,1002.0,0.0142,8.55,0.0,2127.0,0.0,2010-01-06 00:00:00,30.71,37.81,53.08,42.0,2330.0,sz,得利斯,dls,sz002330,2017-11-05 00:00:00,2017-11-05 15:25:34,36.83,0.0,0.0,0.0,0.0,53.08,8.55,8.55,3.73,2.0
942,942,942,1003.0,1003.0,1003.0,1003.0,-0.0009,11.58,0.0,2128.0,0.0,2010-01-06 00:00:00,37.65,37.66,41.89,33.0,2331.0,sz,皖通科技,wtkj,sz002331,2017-11-05 00:00:00,2017-11-05 15:25:34,35.09,0.0,0.0,0.0,0.0,41.89,11.58,11.58,3.73,2.0
943,943,943,1004.0,1004.0,1004.0,1004.0,0.0076,9.3,0.0,2129.0,0.0,2010-01-12 00:00:00,39.39,32.97,34.86,67.0,2332.0,sz,仙琚制药,xjzy,sz002332,2017-11-05 00:00:00,2017-11-05 15:25:34,32.9,0.0,0.0,0.0,0.0,39.39,9.3,9.3,3.73,2.0
944,944,944,1005.0,1005.0,1005.0,1005.0,-0.1003,12.92,0.0,2130.0,0.0,2010-01-12 00:00:00,52.58,40.43,52.76,62.0,2333.0,sz,罗普斯金,lpsj,sz002333,2017-11-05 00:00:00,2017-11-05 15:25:34,65.84,0.0,0.0,0.0,0.0,65.84,12.92,12.92,3.73,2.0
945,945,945,1006.0,1006.0,1006.0,1006.0,-0.0341,9.05,0.0,2131.0,0.0,2010-01-13 00:00:00,32.04,36.21,34.0,51.0,2334.0,sz,英威腾,ywt,sz002334,2017-11-05 00:00:00,2017-11-05 15:25:34,41.86,0.0,0.0,0.0,0.0,41.86,9.05,9.05,3.73,2.0
946,946,946,1007.0,1007.0,1007.0,1007.0,-0.0143,34.42,0.0,2132.0,0.0,2010-01-13 00:00:00,25.99,30.69,42.21,76.0,2335.0,sz,科华恒盛,khhs,sz002335,2017-11-05 00:00:00,2017-11-05 15:25:34,20.93,0.0,0.0,0.0,0.0,42.21,34.42,34.42,3.73,2.0
947,947,947,1008.0,1008.0,1008.0,1008.0,-0.0117,10.12,0.0,2133.0,0.0,2010-01-13 00:00:00,58.54,51.15,48.9,34.0,2336.0,sz,人人乐,rrl,sz002336,2017-11-05 00:00:00,2017-11-05 15:25:34,87.59,0.0,0.0,0.0,0.0,87.59,10.12,10.12,3.73,2.0
948,948,948,1009.0,1009.0,1009.0,1009.0,-0.0035,5.74,0.0,2134.0,0.0,2010-01-15 00:00:00,34.11,30.47,31.26,33.0,2337.0,sz,赛象科技,sxkj,sz002337,2017-11-05 00:00:00,2017-11-05 15:25:34,28.56,0.0,0.0,0.0,0.0,34.11,5.74,5.74,3.73,2.0
949,949,949,1010.0,1010.0,1010.0,1010.0,0.0036,16.86,0.0,2135.0,0.0,2010-01-15 00:00:00,33.7,43.5,43.54,40.0,2338.0,sz,奥普光电,apgd,sz002338,2017-11-05 00:00:00,2017-11-05 15:25:34,44.59,0.0,0.0,0.0,0.0,44.59,16.86,16.86,3.73,2.0
950,950,950,1011.0,1011.0,1011.0,1011.0,-0.0063,15.9,0.0,197.0,0.0,2000-06-15 00:00:00,24.14,28.69,39.75,32.0,600234.0,sh,ST山水,stss,sh600234,2017-11-05 00:00:00,2017-11-05 15:25:19,41.83,0.0,0.0,0.0,0.0,41.83,15.9,15.9,3.73,2.0
951,951,951,1012.0,1012.0,1012.0,1012.0,-0.016,7.38,0.0,2137.0,0.0,2010-01-22 00:00:00,43.34,53.67,49.38,229.0,2340.0,sz,格林美,glm,sz002340,2017-11-05 00:00:00,2017-11-05 15:25:34,61.83,0.0,0.0,0.0,0.0,61.83,7.38,7.38,3.73,2.0
952,952,952,1013.0,1013.0,1013.0,1013.0,-0.018,24.51,0.0,2138.0,0.0,2010-01-22 00:00:00,43.44,42.21,38.73,73.0,2341.0,sz,新纶科技,xlkj,sz002341,2017-11-05 00:00:00,2017-11-05 15:25:34,45.76,0.0,0.0,0.0,0.0,45.76,24.51,24.51,3.73,2.0
953,953,953,1014.0,1014.0,1014.0,1014.0,-0.0307,7.27,0.0,2139.0,0.0,2010-01-26 00:00:00,33.6,31.85,54.23,64.0,2342.0,sz,巨力索具,jlsj,sz002342,2017-11-05 00:00:00,2017-11-05 15:25:35,31.81,0.0,0.0,0.0,0.0,54.23,7.27,7.27,3.73,2.0
954,954,954,1015.0,1015.0,1015.0,1015.0,-0.0307,34.12,0.0,2140.0,0.0,2010-01-26 00:00:00,33.08,40.25,42.67,79.0,2343.0,sz,慈文传媒,cwcm,sz002343,2017-11-05 00:00:00,2017-11-05 15:25:35,32.9,0.0,0.0,0.0,0.0,42.67,34.12,34.12,3.73,2.0
955,955,955,1016.0,1016.0,1016.0,1016.0,0.0038,7.93,0.0,2141.0,0.0,2010-01-26 00:00:00,19.72,16.38,23.26,87.0,2344.0,sz,海宁皮城,hnpc,sz002344,2017-10-31 00:00:00,2017-11-05 15:25:35,21.28,0.0,0.0,0.0,0.0,23.26,7.93,7.93,3.73,2.0
956,956,956,1017.0,1017.0,1017.0,1017.0,0.0,11.06,0.0,2142.0,0.0,2010-01-28 00:00:00,24.8,24.43,29.1,91.0,2345.0,sz,潮宏基,chj,sz002345,2017-11-05 00:00:00,2017-11-05 15:25:35,15.74,0.0,0.0,0.0,0.0,29.1,11.06,11.06,3.73,2.0
957,957,957,1018.0,1018.0,1018.0,1018.0,-0.0284,23.94,0.0,2143.0,0.0,2010-01-28 00:00:00,28.61,30.57,55.1,19.0,2346.0,sz,柘中股份,zzgf,sz002346,2017-11-05 00:00:00,2017-11-05 15:25:35,24.21,0.0,0.0,0.0,0.0,55.1,23.94,23.94,3.73,2.0
958,958,958,1019.0,1019.0,1019.0,1019.0,-0.0189,6.74,0.0,2144.0,0.0,2010-01-28 00:00:00,57.36,44.03,46.57,22.0,2347.0,sz,泰尔股份,tegf,sz002347,2017-11-05 00:00:00,2017-11-05 15:25:35,37.24,0.0,0.0,0.0,0.0,57.36,6.74,6.74,3.73,2.0
959,959,959,1020.0,1020.0,1020.0,1020.0,-0.0078,6.35,0.0,2145.0,0.0,2010-02-03 00:00:00,19.91,29.21,28.59,46.0,2348.0,sz,高乐股份,glgf,sz002348,2017-11-05 00:00:00,2017-11-05 15:25:35,25.46,0.0,0.0,0.0,0.0,29.21,6.35,6.35,3.73,2.0
960,960,960,1021.0,1021.0,1021.0,1021.0,-0.0183,7.52,0.0,198.0,0.0,2000-06-15 00:00:00,35.04,33.58,40.05,26.0,600235.0,sh,民丰特纸,mftz,sh600235,2017-11-05 00:00:00,2017-11-05 15:25:19,31.16,0.0,0.0,0.0,0.0,40.05,7.52,7.52,3.73,2.0
961,961,961,1022.0,1022.0,1022.0,1022.0,-0.037,11.71,0.0,2147.0,0.0,2010-02-03 00:00:00,51.05,42.93,66.09,43.0,2350.0,sz,北京科锐,bjkr,sz002350,2017-11-05 00:00:00,2017-11-05 15:25:35,40.73,0.0,0.0,0.0,0.0,66.09,11.71,11.71,3.73,2.0
962,962,962,1023.0,1023.0,1023.0,1023.0,0.0029,10.5,0.0,2148.0,0.0,2010-02-05 00:00:00,47.7,35.49,48.35,28.0,2351.0,sz,漫步者,mbz,sz002351,2017-11-05 00:00:00,2017-11-05 15:25:36,39.69,0.0,0.0,0.0,0.0,48.35,10.5,10.5,3.73,2.0
963,963,963,1024.0,1024.0,1024.0,1024.0,-0.0093,60.71,0.0,2149.0,0.0,2010-02-05 00:00:00,39.47,34.1,38.85,86.0,2352.0,sz,顺丰控股,sfkg,sz002352,2017-11-05 00:00:00,2017-11-05 15:25:36,51.51,0.0,0.0,0.0,0.0,51.51,60.71,60.71,3.73,2.0
964,964,964,1025.0,1025.0,1025.0,1025.0,0.01,15.1,0.0,2150.0,0.0,2010-02-05 00:00:00,27.94,26.1,42.18,100.0,2353.0,sz,杰瑞股份,jrgf,sz002353,2017-11-05 00:00:00,2017-11-05 15:25:36,19.36,0.0,0.0,0.0,0.0,42.18,15.1,15.1,3.73,2.0
965,965,965,1026.0,1026.0,1026.0,1026.0,-0.0161,20.8,0.0,2151.0,0.0,2010-02-09 00:00:00,33.27,36.01,44.45,100.0,2354.0,sz,天神娱乐,tsyl,sz002354,2017-11-05 00:00:00,2017-11-05 15:25:36,27.78,0.0,0.0,0.0,0.0,44.45,20.8,20.8,3.73,2.0
966,966,966,1027.0,1027.0,1027.0,1027.0,0.0062,11.34,0.0,2152.0,0.0,2010-02-09 00:00:00,52.1,55.74,55.16,33.0,2355.0,sz,兴民智通,xmzt,sz002355,2017-11-05 00:00:00,2017-11-05 15:25:36,48.65,0.0,0.0,0.0,0.0,55.74,11.34,11.34,3.73,2.0
967,967,967,1028.0,1028.0,1028.0,1028.0,-0.0074,26.84,0.0,2153.0,0.0,2010-02-09 00:00:00,41.24,31.64,31.66,76.0,2356.0,sz,赫美集团,hmjt,sz002356,2017-11-05 00:00:00,2017-11-05 15:25:36,35.19,0.0,0.0,0.0,0.0,41.24,26.84,26.84,3.73,2.0
968,968,968,1029.0,1029.0,1029.0,1029.0,-0.0281,10.72,0.0,2154.0,0.0,2010-02-10 00:00:00,41.8,32.31,31.25,33.0,2357.0,sz,富临运业,flyy,sz002357,2017-11-05 00:00:00,2017-11-05 15:25:36,46.95,0.0,0.0,0.0,0.0,46.95,10.72,10.72,3.73,2.0
969,969,969,1030.0,1030.0,1030.0,1030.0,0.0046,15.16,0.0,2155.0,0.0,2010-02-10 00:00:00,22.62,25.53,38.07,138.0,2358.0,sz,森源电气,sydq,sz002358,2017-11-05 00:00:00,2017-11-05 15:25:36,13.75,0.0,0.0,0.0,0.0,38.07,15.16,15.16,3.73,2.0
970,970,970,1031.0,1031.0,1031.0,1031.0,-0.0103,5.74,0.0,199.0,0.0,2000-03-23 00:00:00,28.56,23.97,29.36,206.0,600236.0,sh,桂冠电力,ggdl,sh600236,2017-11-05 00:00:00,2017-11-05 15:25:19,26.15,0.0,0.0,0.0,0.0,29.36,5.74,5.74,3.73,2.0
971,971,971,1032.0,1032.0,1032.0,1032.0,-0.0141,7.71,0.0,2157.0,0.0,2010-03-03 00:00:00,34.34,27.3,38.65,22.0,2360.0,sz,同德化工,tdhg,sz002360,2017-11-05 00:00:00,2017-11-05 15:25:36,25.99,0.0,0.0,0.0,0.0,38.65,7.71,7.71,3.73,2.0
972,972,972,1033.0,1033.0,1033.0,1033.0,-0.0115,6.04,0.0,2158.0,0.0,2010-03-03 00:00:00,26.23,24.39,45.14,36.0,2361.0,sz,神剑股份,sjgf,sz002361,2017-11-05 00:00:00,2017-11-05 15:25:36,29.62,0.0,0.0,0.0,0.0,45.14,6.04,6.04,3.73,2.0
973,973,973,1034.0,1034.0,1034.0,1034.0,-0.0003,30.69,0.0,2159.0,0.0,2010-03-03 00:00:00,65.26,71.5,61.06,53.0,2362.0,sz,汉王科技,hwkj,sz002362,2017-11-05 00:00:00,2017-11-05 15:25:36,27.64,0.0,0.0,0.0,0.0,71.5,30.69,30.69,3.73,2.0
974,974,974,1035.0,1035.0,1035.0,1035.0,-0.0167,8.86,0.0,2160.0,0.0,2010-03-05 00:00:00,29.31,33.57,41.92,34.0,2363.0,sz,隆基机械,ljjx,sz002363,2017-11-05 00:00:00,2017-11-05 15:25:36,26.49,0.0,0.0,0.0,0.0,41.92,8.86,8.86,3.73,2.0
975,975,975,1036.0,1036.0,1036.0,1036.0,-0.0071,12.51,0.0,2161.0,0.0,2010-03-05 00:00:00,37.66,45.15,45.45,59.0,2364.0,sz,中恒电气,zhdq,sz002364,2017-11-05 00:00:00,2017-11-05 15:25:36,38.84,0.0,0.0,0.0,0.0,45.45,12.51,12.51,3.73,2.0
976,976,976,1037.0,1037.0,1037.0,1037.0,0.0467,35.6,0.0,2162.0,0.0,2010-03-05 00:00:00,50.0,60.92,59.83,54.0,2365.0,sz,永安药业,yayy,sz002365,2017-11-05 00:00:00,2017-11-05 15:25:37,59.69,0.0,0.0,0.0,0.0,60.92,35.6,35.6,3.73,2.0
977,977,977,1038.0,1038.0,1038.0,1038.0,-0.0156,28.34,0.0,2163.0,0.0,2010-03-12 00:00:00,40.18,41.59,40.16,138.0,2366.0,sz,台海核电,thhd,sz002366,2017-11-05 00:00:00,2017-11-05 15:25:37,30.39,0.0,0.0,0.0,0.0,41.59,28.34,28.34,3.73,2.0
978,978,978,1039.0,1039.0,1039.0,1039.0,0.0041,9.86,0.0,2164.0,0.0,2010-03-12 00:00:00,23.25,21.68,25.07,51.0,2367.0,sz,康力电梯,kldt,sz002367,2017-11-05 00:00:00,2017-11-05 15:25:37,30.68,0.0,0.0,0.0,0.0,30.68,9.86,9.86,3.73,2.0
979,979,979,1040.0,1040.0,1040.0,1040.0,-0.0042,28.6,0.0,2165.0,0.0,2010-03-12 00:00:00,26.54,34.26,41.37,112.0,2368.0,sz,太极股份,tjgf,sz002368,2017-11-05 00:00:00,2017-11-05 15:25:37,26.44,0.0,0.0,0.0,0.0,41.37,28.6,28.6,3.73,2.0
980,980,980,1041.0,1041.0,1041.0,1041.0,-0.0085,5.86,0.0,200.0,0.0,2000-06-09 00:00:00,38.91,38.7,39.3,33.0,600237.0,sh,铜峰电子,tfdz,sh600237,2017-11-05 00:00:00,2017-11-05 15:25:19,33.18,0.0,0.0,0.0,0.0,39.3,5.86,5.86,3.73,2.0
981,981,981,1042.0,1042.0,1042.0,1042.0,-0.0007,14.68,0.0,2167.0,0.0,2010-03-16 00:00:00,41.52,39.9,31.17,59.0,2370.0,sz,亚太药业,ytyy,sz002370,2017-11-05 00:00:00,2017-11-05 15:25:37,28.43,0.0,0.0,0.0,0.0,41.52,14.68,14.68,3.73,2.0
982,982,982,1043.0,1043.0,1043.0,1043.0,0.0591,38.34,0.0,2168.0,0.0,2010-03-16 00:00:00,55.45,47.53,50.95,134.0,2371.0,sz,北方华创,bfhc,sz002371,2017-11-05 00:00:00,2017-11-05 15:25:37,44.49,0.0,0.0,0.0,0.0,55.45,38.34,38.34,3.73,2.0
983,983,983,1044.0,1044.0,1044.0,1044.0,0.0011,17.69,0.0,2169.0,0.0,2010-03-18 00:00:00,35.22,29.96,39.62,157.0,2372.0,sz,伟星新材,wxxc,sz002372,2017-11-05 00:00:00,2017-11-05 15:25:37,29.78,0.0,0.0,0.0,0.0,39.62,17.69,17.69,3.73,2.0
984,984,984,1045.0,1045.0,1045.0,1045.0,0.0,13.91,0.0,2170.0,0.0,2010-03-18 00:00:00,50.15,57.57,56.06,0.0,2373.0,sz,千方科技,qfkj,sz002373,2017-09-05 00:00:00,2017-11-05 15:25:37,80.46,0.0,0.0,0.0,0.0,80.46,13.91,13.91,3.73,2.0
985,985,985,1046.0,1046.0,1046.0,1046.0,-0.0302,5.45,0.0,2171.0,0.0,2010-03-18 00:00:00,28.22,39.13,37.96,33.0,2374.0,sz,丽鹏股份,lpgf,sz002374,2017-11-05 00:00:00,2017-11-05 15:25:37,30.05,0.0,0.0,0.0,0.0,39.13,5.45,5.45,3.73,2.0
986,986,986,1047.0,1047.0,1047.0,1047.0,-0.0152,8.42,0.0,2172.0,0.0,2010-03-23 00:00:00,21.65,23.45,33.6,98.0,2375.0,sz,亚厦股份,ysgf,sz002375,2017-11-05 00:00:00,2017-11-05 15:25:37,20.36,0.0,0.0,0.0,0.0,33.6,8.42,8.42,3.73,2.0
987,987,987,1048.0,1048.0,1048.0,1048.0,-0.0191,11.81,0.0,2173.0,0.0,2010-03-23 00:00:00,21.14,24.03,29.86,67.0,2376.0,sz,新北洋,xby,sz002376,2017-11-05 00:00:00,2017-11-05 15:25:37,20.2,0.0,0.0,0.0,0.0,29.86,11.81,11.81,3.73,2.0
988,988,988,1049.0,1049.0,1049.0,1049.0,-0.0286,10.52,0.0,2174.0,0.0,2010-03-23 00:00:00,65.42,53.79,50.9,45.0,2377.0,sz,国创高新,gcgx,sz002377,2017-11-05 00:00:00,2017-11-05 15:25:37,38.15,0.0,0.0,0.0,0.0,65.42,10.52,10.52,3.73,2.0
989,989,989,1050.0,1050.0,1050.0,1050.0,-0.0123,10.44,0.0,2175.0,0.0,2010-03-31 00:00:00,39.28,58.94,49.38,96.0,2378.0,sz,章源钨业,zywy,sz002378,2017-11-05 00:00:00,2017-11-05 15:25:38,37.05,0.0,0.0,0.0,0.0,58.94,10.44,10.44,3.73,2.0
990,990,990,1051.0,1051.0,1051.0,1051.0,0.0116,9.58,0.0,201.0,0.0,2000-01-20 00:00:00,23.83,35.36,31.29,42.0,600238.0,sh,海南椰岛,hnyd,sh600238,2017-11-05 00:00:00,2017-11-05 15:25:19,17.83,0.0,0.0,0.0,0.0,35.36,9.58,9.58,3.73,2.0
991,991,991,1052.0,1052.0,1052.0,1052.0,-0.0085,17.51,0.0,2177.0,0.0,2010-03-31 00:00:00,31.2,35.9,38.54,24.0,2380.0,sz,科远股份,kygf,sz002380,2017-11-05 00:00:00,2017-11-05 15:25:38,36.27,0.0,0.0,0.0,0.0,38.54,17.51,17.51,3.73,2.0
992,992,992,1053.0,1053.0,1053.0,1053.0,-0.0192,9.7,0.0,2178.0,0.0,2010-04-02 00:00:00,39.92,34.67,41.43,20.0,2381.0,sz,双箭股份,sjgf,sz002381,2017-11-05 00:00:00,2017-11-05 15:25:38,26.68,0.0,0.0,0.0,0.0,41.43,9.7,9.7,3.73,2.0
993,993,993,1054.0,1054.0,1054.0,1054.0,0.0,12.19,0.0,2179.0,0.0,2010-04-02 00:00:00,29.95,34.45,36.41,0.0,2382.0,sz,蓝帆医疗,lfyl,sz002382,2017-09-05 00:00:00,2017-11-05 15:25:38,36.72,0.0,0.0,0.0,0.0,36.72,12.19,12.19,3.73,2.0
994,994,994,1055.0,1055.0,1055.0,1055.0,0.0157,16.13,0.0,2180.0,0.0,2010-04-02 00:00:00,42.27,45.53,53.44,76.0,2383.0,sz,合众思壮,hzsz,sz002383,2017-11-05 00:00:00,2017-11-05 15:25:38,33.0,0.0,0.0,0.0,0.0,53.44,16.13,16.13,3.73,2.0
995,995,995,1056.0,1056.0,1056.0,1056.0,0.0276,32.8,0.0,2181.0,0.0,2010-04-09 00:00:00,61.12,48.29,46.75,178.0,2384.0,sz,东山精密,dsjm,sz002384,2017-11-05 00:00:00,2017-11-05 15:25:38,63.07,0.0,0.0,0.0,0.0,63.07,32.8,32.8,3.73,2.0
996,996,996,1057.0,1057.0,1057.0,1057.0,-0.0159,6.18,0.0,2182.0,0.0,2010-04-09 00:00:00,15.17,20.37,24.01,142.0,2385.0,sz,大北农,dbn,sz002385,2017-11-05 00:00:00,2017-11-05 15:25:38,18.05,0.0,0.0,0.0,0.0,24.01,6.18,6.18,3.73,2.0
997,997,997,1058.0,1058.0,1058.0,1058.0,-0.0032,9.35,0.0,2183.0,0.0,2010-04-09 00:00:00,41.31,66.52,54.42,62.0,2386.0,sz,天原集团,tyjt,sz002386,2017-11-05 00:00:00,2017-11-05 15:25:38,49.64,0.0,0.0,0.0,0.0,66.52,9.35,9.35,3.73,2.0
998,998,998,1059.0,1059.0,1059.0,1059.0,-0.0305,19.05,0.0,2184.0,0.0,2010-04-13 00:00:00,44.22,33.33,40.03,60.0,2387.0,sz,黑牛食品,hnsp,sz002387,2017-11-05 00:00:00,2017-11-05 15:25:38,41.27,0.0,0.0,0.0,0.0,44.22,19.05,19.05,3.73,2.0
999,999,999,1060.0,1060.0,1060.0,1060.0,0.0192,9.04,0.0,2185.0,0.0,2010-04-13 00:00:00,36.05,34.96,50.82,36.0,2388.0,sz,新亚制程,xyzc,sz002388,2017-11-05 00:00:00,2017-11-05 15:25:38,44.69,0.0,0.0,0.0,0.0,50.82,9.04,9.04,3.73,2.0
1000,1000,1000,1061.0,1061.0,1061.0,1061.0,0.0,5.22,0.0,202.0,5.22,1999-12-02 00:00:00,50.89,65.83,66.45,83.0,600239.0,sh,云南城投,ynct,sh600239,2017-11-05 00:00:00,2017-11-05 15:25:19,49.5,0.0,0.0,0.0,0.0,66.45,5.22,5.22,3.73,2.0
1001,1001,1001,1062.0,1062.0,1062.0,1062.0,-0.0249,8.99,0.0,2187.0,0.0,2010-04-16 00:00:00,35.84,25.11,32.03,91.0,2390.0,sz,信邦制药,xbzy,sz002390,2017-11-05 00:00:00,2017-11-05 15:25:38,49.51,0.0,0.0,0.0,0.0,49.51,8.99,8.99,3.73,2.0
1002,1002,1002,1063.0,1063.0,1063.0,1063.0,-0.0032,15.7,0.0,2188.0,0.0,2010-04-16 00:00:00,43.07,40.06,38.86,37.0,2391.0,sz,长青股份,cqgf,sz002391,2017-11-05 00:00:00,2017-11-05 15:25:38,50.62,0.0,0.0,0.0,0.0,50.62,15.7,15.7,3.73,2.0
